	id	DockQ	Fnat	iRMS	LRMS	pLDDT-cdr1a	pLDDT-cdr2a	pLDDT-cdr3a	pLDDT-cdr1b	pLDDT-cdr2b	pLDDT-cdr3b	pLDDT-cdr3a+cdr3b	pLDDT	pLDDT-mhc	pLDDT-pep	pLDDT-pmhc	pLDDT-tcr	RMSD-cdr1a	RMSD-cdr2a	RMSD-cdr3a	RMSD-cdr1b	RMSD-cdr2b	RMSD-cdr3b	RMSD-cdr3a+cdr3b	RMSD	RMSD-mhc	RMSD-pep	RMSD-pmhc	RMSD-tcr	true_pdb_path	pred_pdb_path	2021-09-30	rank
0	6zkw	0.013	0.0	18.746	47.149	74.18636363636364	86.82899999999998	59.669999999999995	53.58	47.040000000000006	43.016875	50.48206896551724	53.34273838630807	46.65427777777778	29.529999999999998	45.83883597883598	59.789272727272724	0.45245817	0.21218756	2.203827	2.1663737	6.344764	5.0276103	9.045817	21.442858	14.090576	2.1460557	14.268973	15.289205	../../benchmark_data/class-i/pdb/6zkw_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/6zkw_pmhc_tcr.pdb	after	ranked_0
1	6zkx	0.02	0.014	19.751	42.214	72.09363636363638	88.368	59.629999999999995	55.370000000000005	49.632999999999996	44.084375	51.05310344827586	53.75014598540146	47.6077094972067	32.89916666666667	46.68361256544503	59.88518181818182	0.45359653	0.24573748	2.4228652	1.0497965	7.315674	3.776623	13.381873	21.458918	14.30298	2.787882	14.524972	18.513784	../../benchmark_data/class-i/pdb/6zkx_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/6zkx_pmhc_tcr.pdb	after	ranked_0
2	6zky	0.013	0.0	21.855	44.941	74.44272727272727	88.733	61.49769230769231	53.061	48.172	41.090625	50.238620689655185	51.365686274509805	42.666944444444454	30.30625	42.140957446808514	59.248636363636365	0.45763522	0.31686884	2.0313413	2.266426	1.9018427	6.708531	13.495389	20.601353	14.130697	2.2704399	14.273476	17.54997	../../benchmark_data/class-i/pdb/6zky_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/6zky_pmhc_tcr.pdb	after	ranked_0
3	6zkz	0.036	0.017	20.076	27.763	73.25454545454545	87.22200000000001	61.06923076923077	57.78000000000001	48.678000000000004	52.5725	56.381379310344826	56.654044117647054	45.48633333333334	33.34625	44.96973404255319	66.63881818181818	0.46380612	0.1942438	2.14235	1.8421843	3.9898827	3.5536904	7.287136	20.400396	12.79092	2.0741713	12.892394	14.516565	../../benchmark_data/class-i/pdb/6zkz_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/6zkz_pmhc_tcr.pdb	after	ranked_0
4	7dzm	0.025	0.023	17.946	39.787	42.72416666666667	52.51375	39.149333333333324	49.95399999999999	47.06636363636364	49.70083333333334	43.83888888888888	41.83162561576354	39.49905555555556	34.38777777777778	39.255661375661376	44.07520737327189	3.1692436	4.9052396	5.4954104	3.4909647	2.8071666	5.906481	8.920424	23.436525	21.722076	4.1235147	22.089247	16.599615	../../benchmark_data/class-i/pdb/7dzm_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7dzm_pmhc_tcr.pdb	after	ranked_0
5	7dzn	0.009	0.0	17.48	60.878	35.66916666666666	43.6225	36.272666666666666	48.419999999999995	45.437272727272735	49.06666666666666	41.95888888888889	43.20143209876543	45.99067039106145	33.42888888888889	45.389308510638294	41.30594470046083	4.2885084	4.693292	5.0421867	2.705431	2.6651316	6.716138	8.269286	20.120384	12.531117	4.171958	13.104468	14.869087	../../benchmark_data/class-i/pdb/7dzn_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7dzn_pmhc_tcr.pdb	after	ranked_0
6	7l1d	0.049	0.041	17.643	25.605	72.07636363636364	76.76555555555555	58.940000000000005	86.97999999999999	88.941	65.19736842105262	62.6553125	62.38814180929096	43.536353591160214	55.11888888888889	44.085	78.2675799086758	0.4528014	0.32091913	2.250361	0.22078842	0.22502859	5.69855	14.40561	19.065895	17.210588	3.866309	17.889858	17.209389	../../benchmark_data/class-i/pdb/7l1d_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7l1d_pmhc_tcr.pdb	after	ranked_0
7	7n2n	0.022	0.018	19.654	39.629	39.92636363636363	39.756	36.303529411764714	37.765	37.144999999999996	35.542	35.9465625	39.10135593220339	40.29580110497238	30.54888888888889	39.834105263157895	38.4770403587444	2.7053914	4.6801095	6.260004	2.250094	1.9522877	5.8993583	10.409406	22.465961	18.543678	2.1392834	19.374866	17.980507	../../benchmark_data/class-i/pdb/7n2n_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n2n_pmhc_tcr.pdb	after	ranked_0
8	7n2o	0.019	0.017	19.25	45.718	38.940000000000005	39.516999999999996	36.98352941176471	39.291999999999994	40.866	34.83933333333333	35.9784375	39.68556900726392	41.484640883977896	33.23222222222222	41.09373684210526	38.48578475336323	1.9027921	5.2346325	5.5371976	2.0558004	2.855916	6.741313	9.169786	20.581728	18.640745	2.2173283	18.349468	18.074648	../../benchmark_data/class-i/pdb/7n2o_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n2o_pmhc_tcr.pdb	after	ranked_0
9	7n2p	0.01	0.0	17.108	56.822	80.06909090909092	88.616	82.25363636363637	89.982	92.92	79.94933333333331	80.92423076923077	66.87855036855036	44.97414364640884	32.99666666666667	44.40678947368421	86.55428571428571	0.3681878	0.50250083	1.4403965	0.31729284	0.19387014	0.8691371	6.6146593	21.094332	15.871533	1.6658955	15.796174	14.452896	../../benchmark_data/class-i/pdb/7n2p_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n2p_pmhc_tcr.pdb	after	ranked_0
10	7n2q	0.011	0.0	17.929	52.315	79.79545454545455	86.917	80.07545454545456	89.99	91.362	76.40333333333334	77.95692307692308	66.65488943488943	45.294088397790055	43.254444444444445	45.19747368421053	85.44248847926266	0.53377503	0.68360305	1.1670878	0.1976101	0.14059125	1.3635284	7.25764	21.23335	16.260647	1.6875311	16.419321	14.642365	../../benchmark_data/class-i/pdb/7n2q_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n2q_pmhc_tcr.pdb	after	ranked_0
11	7n2r	0.01	0.0	19.85	53.353	82.73181818181818	89.922	83.47727272727273	90.65	91.53999999999999	78.25599999999999	80.465	67.19280098280099	44.922265193370166	42.95333333333334	44.82899999999999	86.77400921658986	0.39943135	0.5561959	1.329228	0.24389277	0.21597825	1.4298931	7.2091613	21.495857	9.631371	1.9881371	9.838207	14.615297	../../benchmark_data/class-i/pdb/7n2r_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n2r_pmhc_tcr.pdb	after	ranked_0
12	7n2s	0.048	0.045	18.759	26.616	49.25636363636363	45.96300000000001	51.64	36.285999999999994	35.886	34.43	43.31258064516129	41.9765291262136	40.789779005524856	35.71777777777778	40.54952631578947	43.19783783783784	1.9971173	5.3405056	5.50389	2.05291	2.997474	7.1972337	12.184806	21.115519	18.681307	1.5762675	19.34712	18.93759	../../benchmark_data/class-i/pdb/7n2s_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n2s_pmhc_tcr.pdb	after	ranked_0
13	7n4k	0.04	0.0	13.952	24.541	55.86416666666667	39.14375	46.19923076923077	56.048	51.621	47.901818181818186	46.97958333333333	48.23112499999999	47.14610169491526	39.644999999999996	46.74497326203209	49.53586854460094	3.3448865	4.377171	2.3003805	2.0097923	1.8642935	0.9340102	5.759421	20.367744	17.439003	4.14625	17.814867	10.278935	../../benchmark_data/class-i/pdb/7n4k_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n4k_pmhc_tcr.pdb	after	ranked_0
14	7n5c	0.062	0.105	18.841	30.301	52.36583333333332	37.545	46.00230769230769	53.641999999999996	49.117000000000004	45.68727272727273	45.85791666666666	44.89076732673268	42.2628729281768	34.031	41.83188481675392	47.63370892018779	2.3517754	3.183322	1.617799	2.2771564	3.617115	4.7957487	6.8365903	20.784452	19.46544	3.8900528	19.507263	12.191019	../../benchmark_data/class-i/pdb/7n5c_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n5c_pmhc_tcr.pdb	after	ranked_0
15	7n5p	0.028	0.0	16.234	29.977	55.126666666666665	37.24250000000001	47.45307692307693	56.28099999999999	51.943000000000005	51.31181818181819	49.221666666666664	47.921629072681704	48.10267045454545	33.953	47.34193548387097	48.42784037558686	2.4685745	3.6484032	1.8079457	2.411141	1.3899156	4.1568117	5.202579	19.4291	17.712557	2.6053634	17.977505	11.105606	../../benchmark_data/class-i/pdb/7n5p_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7n5p_pmhc_tcr.pdb	after	ranked_0
16	7na5	0.042	0.0	18.063	23.244	60.41090909090909	63.31444444444443	51.406363636363636	61.486000000000004	60.288	52.664666666666676	52.132307692307684	50.60392592592593	45.60183333333333	32.75111111111111	44.98989417989418	55.5162037037037	0.7434892	1.5143566	0.62879914	1.5269372	4.7691293	2.9938338	9.22201	17.784595	16.979298	1.8886349	17.4315	12.778624	../../benchmark_data/class-i/pdb/7na5_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7na5_pmhc_tcr.pdb	after	ranked_0
17	7ndq	0.036	0.067	17.182	44.932	75.68749999999999	78.34875	56.067333333333345	78.386	83.7690909090909	58.70923076923078	57.29392857142857	60.95887254901961	47.07651933701656	31.614444444444448	46.34410526315789	73.6965137614679	0.40272593	0.32878238	1.7699822	0.6315907	0.50347424	1.860695	7.162405	24.008623	14.680366	1.157357	15.342898	12.703948	../../benchmark_data/class-i/pdb/7ndq_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7ndq_pmhc_tcr.pdb	after	ranked_0
18	7ndt	0.02	0.033	19.941	57.67	69.46416666666667	58.28	57.748571428571424	75.934	42.45454545454545	70.47499999999998	63.622307692307686	56.54480198019802	43.85544444444445	40.7125	43.721702127659576	67.70564814814814	1.0486432	4.57656	2.1404698	0.3875593	6.388617	0.24355398	13.073928	24.54611	14.3313465	1.9903367	15.317923	15.0672865	../../benchmark_data/class-i/pdb/7ndt_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7ndt_pmhc_tcr.pdb	after	ranked_0
19	7ndu	0.033	0.062	17.014	48.756	70.17083333333333	75.33375000000001	48.47866666666667	73.075	63.84	52.68692307692308	50.432500000000005	56.89412776412777	46.25795580110498	27.533749999999998	45.46539682539683	66.8025229357798	0.82363904	0.7466065	2.306932	0.37781128	1.7900776	3.7699666	7.3487005	22.998009	14.316396	2.2686694	15.049369	15.144569	../../benchmark_data/class-i/pdb/7ndu_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7ndu_pmhc_tcr.pdb	after	ranked_0
20	7nme	0.031	0.04	17.682	38.272	37.50363636363637	37.868	36.87769230769231	39.391000000000005	33.47272727272727	39.43363636363636	38.049166666666665	40.3415061728395	42.59193370165745	30.717777777777783	42.02947368421054	38.849813953488365	2.1771176	3.5626833	6.2832284	2.9644825	8.932409	5.9024262	10.170561	20.595972	15.585886	1.9899817	15.951757	16.005512	../../benchmark_data/class-i/pdb/7nme_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7nme_pmhc_tcr.pdb	after	ranked_0
21	7nmf	0.021	0.014	18.613	41.072	38.19090909090909	37.874	37.339230769230774	39.56	33.650000000000006	39.39090909090908	38.279583333333335	40.450024691358024	42.5857458563536	30.14	41.99621052631579	39.083627906976744	3.0156538	3.7981138	7.4737267	2.507812	8.99671	5.972459	10.3553505	20.811031	15.340693	1.6994722	15.8110285	15.779197	../../benchmark_data/class-i/pdb/7nmf_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7nmf_pmhc_tcr.pdb	after	ranked_0
22	7nmg	0.057	0.014	14.55	20.489	37.554545454545455	37.786	36.87076923076923	38.931999999999995	33.24818181818183	38.414545454545454	37.57833333333334	40.23123456790123	42.364861878453034	32.46444444444445	41.8958947368421	38.76013953488372	3.2507234	2.7529757	4.9767976	2.9968865	7.8806334	6.65484	11.731397	23.06119	14.881194	3.9323256	14.634281	18.171108	../../benchmark_data/class-i/pdb/7nmg_pmhc_tcr.pdb	../pred_pdb/protenix_v2/pmhc_tcr/classI/classI_protenix_v2_no_msa/ranked_0/7nmg_pmhc_tcr.pdb	after	ranked_0
